Year,College,Deg ID,Ethnicity,Gender,Maj 1,Maj 2,Maj 3,Major Name ,Number of Records
1996,Agri Sci & Natl Res,BSAS,WH,F,AGRI,,,* GENERAL AGRICULTURE,1
1996,Agri Sci & Natl Res,BSAS,WH,M,AGRI,,,* GENERAL AGRICULTURE,11
1996,Agri Sci & Natl Res,BSAS,WH,F,NATL,,,* NATURAL RESOURCES,1
1996,Agri Sci & Natl Res,BSAS,WH,M,NATL,,,* NATURAL RESOURCES,1
1996,Agri Sci & Natl Res,BSAS,WH,F,ABUS,,,AGRIBUSINESS,13
1996,Agri Sci & Natl Res,BSAS,WH,M,ABUS,,,AGRIBUSINESS,32
1996,Agri Sci & Natl Res,BSAS,WH,F,ABUS,AEDU,,AGRIBUSINESS,1
1996,Agri Sci & Natl Res,BSAS,WH,M,ABUS,AEDU,,AGRIBUSINESS,1
1996,Agri Sci & Natl Res,BSAS,WH,F,AECN,,,AGRICULTURAL ECONOMICS,3
1996,Agri Sci & Natl Res,BSAS,WH,M,AECN,,,AGRICULTURAL ECONOMICS,8
1996,Agri Sci & Natl Res,BSAS,WH,M,AECN,AEDU,,AGRICULTURAL ECONOMICS,1
1996,Agri Sci & Natl Res,BSAS,WH,M,AECN,ASCI,,AGRICULTURAL ECONOMICS,1
1996,Agri Sci & Natl Res,BSAS,ASI,F,AEDU,,,AGRICULTURAL EDUCATION,1
1996,Agri Sci & Natl Res,BSAS,WH,F,AEDU,,,AGRICULTURAL EDUCATION,4
1996,Agri Sci & Natl Res,BSAS,WH,M,AEDU,,,AGRICULTURAL EDUCATION,11
1996,Agri Sci & Natl Res,BSAS,UNK,M,AJRN,DVAG,,AGRICULTURAL JOURNALISM,1
1996,Agri Sci & Natl Res,BSAS,WH,F,AJRN,DVAG,,AGRICULTURAL JOURNALISM,3
1996,Agri Sci & Natl Res,BSAS,UNK,M,AGRO,,,AGRONOMY,2
1996,Agri Sci & Natl Res,BSAS,WH,F,AGRO,,,AGRONOMY,1
1996,Agri Sci & Natl Res,BSAS,WH,M,AGRO,,,AGRONOMY,21
1996,Agri Sci & Natl Res,BSAS,UNK,F,ASCI,,,ANIMAL SCIENCE,1
1996,Agri Sci & Natl Res,BSAS,UNK,M,ASCI,,,ANIMAL SCIENCE,1
1996,Agri Sci & Natl Res,BSAS,WH,F,ASCI,,,ANIMAL SCIENCE,20
1996,Agri Sci & Natl Res,BSAS,WH,M,ASCI,,,ANIMAL SCIENCE,47
1996,Agri Sci & Natl Res,BSAS,WH,F,BIOC,,,BIOCHEMISTRY,1
1996,Agri Sci & Natl Res,BSAS,WH,M,BIOC,,,BIOCHEMISTRY,1
1996,Agri Sci & Natl Res,BSAS,WH,M,CROP,,,CROP PROTECTION,1
1996,Agri Sci & Natl Res,BSAS,UNK,M,DVAG,,,DIVERSIFIED AGRICULTURAL STUDIES,1
1996,Agri Sci & Natl Res,BSAS,WH,F,DVAG,,,DIVERSIFIED AGRICULTURAL STUDIES,4
1996,Agri Sci & Natl Res,BSAS,WH,M,DVAG,,,DIVERSIFIED AGRICULTURAL STUDIES,11
1996,Agri Sci & Natl Res,BSNR,ASI,F,ENVR,,,ENVIRONMENTAL STUDIES,1
1996,Agri Sci & Natl Res,BSNR,WH,F,ENVR,,,ENVIRONMENTAL STUDIES,7
1996,Agri Sci & Natl Res,BSNR,WH,M,ENVR,,,ENVIRONMENTAL STUDIES,10
1996,Agri Sci & Natl Res,BSNR,WH,F,FWL,,,FISHERIES AND WILDLIFE,3
1996,Agri Sci & Natl Res,BSNR,WH,M,FWL,,,FISHERIES AND WILDLIFE,21
1996,Agri Sci & Natl Res,BSNR,WH,M,FWL,ENVR,,FISHERIES AND WILDLIFE,1
1996,Agri Sci & Natl Res,BSAS,ASI,M,FDST,,,FOOD SCIENCE AND TECHNOLOGY,3
1996,Agri Sci & Natl Res,BSAS,WH,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,2
1996,Agri Sci & Natl Res,BSAS,AI/AN,M,HORT,,,HORTICULTURE,1
1996,Agri Sci & Natl Res,BSAS,UNK,F,HORT,,,HORTICULTURE,1
1996,Agri Sci & Natl Res,BSAS,WH,F,HORT,,,HORTICULTURE,13
1996,Agri Sci & Natl Res,BSAS,WH,M,HORT,,,HORTICULTURE,15
1996,Agri Sci & Natl Res,BSAS,WH,M,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,18
1996,Agri Sci & Natl Res,BSNR,WH,F,RNGE,,,RANGE SCIENCE,1
1996,Agri Sci & Natl Res,BSNR,WH,M,RNGE,,,RANGE SCIENCE,2
1996,Agri Sci & Natl Res,BSNR,UNK,F,SOIL,,,SOIL SCIENCE,1
1996,Agri Sci & Natl Res,BSNR,WH,M,SOIL,,,SOIL SCIENCE,1
1996,Agri Sci & Natl Res,BSAS,WH,F,VBMS,,,VETERINARY SCIENCE,5
1996,Agri Sci & Natl Res,BSAS,WH,M,VBMS,,,VETERINARY SCIENCE,5
1996,Agri Sci & Natl Res,BSAS,WH,F,VETT,,,VETERINARY TECHNOLOGIST,2
1996,Agri Sci & Natl Res,BSNR,BLK,M,WATR,,,WATER SCIENCE,1
1996,Agri Sci & Natl Res,BSNR,UNK,M,WATR,,,WATER SCIENCE,1
1996,Agri Sci & Natl Res,BSNR,WH,M,WATR,,,WATER SCIENCE,1
1996,Agri Sci & Natl Res,BSNR,WH,F,WATR,ENVR,,WATER SCIENCE,1
1996,"Architecture
",BARC,ASI,F,ARCS,,,ARCHITECTURAL STUDIES,4
1996,"Architecture
",BARC,ASI,M,ARCS,,,ARCHITECTURAL STUDIES,1
1996,"Architecture
",BARC,BLK,M,ARCS,,,ARCHITECTURAL STUDIES,1
1996,"Architecture
",BARC,WH,F,ARCS,,,ARCHITECTURAL STUDIES,30
1996,"Architecture
",BARC,WH,M,ARCS,,,ARCHITECTURAL STUDIES,37
1996,"Architecture
",MARC,BLK,M,ARCH,,,ARCHITECTURE,1
1996,"Architecture
",MARC,UNK,M,ARCH,,,ARCHITECTURE,1
