Year,College,Deg ID,Ethnicity,Gender,Maj 1,Maj 2,Maj 3,Major Name ,Number of Records
2009,Agri Sci & Natl Res,B1AB,WH,F,ABUS,,,AGRIBUSINESS,10
2009,Agri Sci & Natl Res,B1AB,WH,M,ABUS,,,AGRIBUSINESS,11
2009,Agri Sci & Natl Res,B1AE,AI/AN,M,AECN,,,AGRICULTURAL ECONOMICS,1
2009,Agri Sci & Natl Res,B1AE,UNK,F,AECN,,,AGRICULTURAL ECONOMICS,1
2009,Agri Sci & Natl Res,B1AE,UNK,M,AECN,,,AGRICULTURAL ECONOMICS,1
2009,Agri Sci & Natl Res,B1AE,WH,F,AECN,,,AGRICULTURAL ECONOMICS,7
2009,Agri Sci & Natl Res,B1AE,WH,M,AECN,,,AGRICULTURAL ECONOMICS,20
2009,Agri Sci & Natl Res,B1ED,WH,F,AEDU,,,AGRICULTURAL EDUCATION,7
2009,Agri Sci & Natl Res,B1ED,WH,M,AEDU,,,AGRICULTURAL EDUCATION,4
2009,Agri Sci & Natl Res,B1AJ,WH,F,AJRN,,,AGRICULTURAL JOURNALISM,3
2009,Agri Sci & Natl Res,B1AG,UNK,M,AGRO,,,AGRONOMY,1
2009,Agri Sci & Natl Res,B1AG,WH,F,AGRO,,,AGRONOMY,2
2009,Agri Sci & Natl Res,B1AG,WH,M,AGRO,,,AGRONOMY,25
2009,Agri Sci & Natl Res,B1AS,ASI,F,ASCI,,,ANIMAL SCIENCE,1
2009,Agri Sci & Natl Res,B1AS,ASI,M,ASCI,,,ANIMAL SCIENCE,1
2009,Agri Sci & Natl Res,B1AS,HISP,F,ASCI,,,ANIMAL SCIENCE,1
2009,Agri Sci & Natl Res,B1AS,UNK,M,ASCI,,,ANIMAL SCIENCE,1
2009,Agri Sci & Natl Res,B1AS,WH,F,ASCI,,,ANIMAL SCIENCE,36
2009,Agri Sci & Natl Res,B1AS,WH,M,ASCI,,,ANIMAL SCIENCE,18
2009,Agri Sci & Natl Res,B1BC,ASI,F,BIOC,,,BIOCHEMISTRY,1
2009,Agri Sci & Natl Res,B1BC,ASI,M,BIOC,,,BIOCHEMISTRY,1
2009,Agri Sci & Natl Res,B1BC,HISP,M,BIOC,,,BIOCHEMISTRY,2
2009,Agri Sci & Natl Res,B1BC,UNK,M,BIOC,,,BIOCHEMISTRY,1
2009,Agri Sci & Natl Res,B1BC,WH,F,BIOC,,,BIOCHEMISTRY,13
2009,Agri Sci & Natl Res,B1BC,WH,M,BIOC,,,BIOCHEMISTRY,12
2009,Agri Sci & Natl Res,B1DA,WH,F,DVAG,,,DIVERSIFIED AGRICULTURAL STUDIES,2
2009,Agri Sci & Natl Res,B1DA,WH,M,DVAG,,,DIVERSIFIED AGRICULTURAL STUDIES,9
2009,Agri Sci & Natl Res,B1ES,WH,F,ENVR,,,ENVIRONMENTAL STUDIES,5
2009,Agri Sci & Natl Res,B1ES,WH,M,ENVR,,,ENVIRONMENTAL STUDIES,9
2009,Agri Sci & Natl Res,B1FW,HISP,F,FWL,,,FISHERIES AND WILDLIFE,1
2009,Agri Sci & Natl Res,B1FW,HISP,M,FWL,,,FISHERIES AND WILDLIFE,1
2009,Agri Sci & Natl Res,B1FW,UNK,M,FWL,,,FISHERIES AND WILDLIFE,1
2009,Agri Sci & Natl Res,B1FW,WH,F,FWL,,,FISHERIES AND WILDLIFE,11
2009,Agri Sci & Natl Res,B1FW,WH,M,FWL,,,FISHERIES AND WILDLIFE,17
2009,Agri Sci & Natl Res,B1FS,HISP,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,1
2009,Agri Sci & Natl Res,B1FS,WH,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,4
2009,Agri Sci & Natl Res,B1FS,WH,M,FDST,,,FOOD SCIENCE AND TECHNOLOGY,4
2009,Agri Sci & Natl Res,B1FO,WH,F,FORS,,,FORENSIC SCIENCE,4
2009,Agri Sci & Natl Res,B1FO,WH,M,FORS,,,FORENSIC SCIENCE,3
2009,Agri Sci & Natl Res,B1GE,WH,F,GECM,,,GRASSLAND ECOLOGY AND MANAGEMENT,1
2009,Agri Sci & Natl Res,B1GL,WH,F,GRLS,,,GRAZING LIVESTOCK SYSTEMS,3
2009,Agri Sci & Natl Res,B1GL,WH,M,GRLS,,,GRAZING LIVESTOCK SYSTEMS,5
2009,Agri Sci & Natl Res,B1HO,UNK,M,HORT,,,HORTICULTURE,1
2009,Agri Sci & Natl Res,B1HO,WH,F,HORT,,,HORTICULTURE,2
2009,Agri Sci & Natl Res,B1HO,WH,M,HORT,,,HORTICULTURE,5
2009,Agri Sci & Natl Res,B1HR,WH,F,HRTA,,,HRTM-(ECOTOURISM/PARKS &RECREATION OPTIONS ONLY),1
2009,Agri Sci & Natl Res,B1HR,WH,M,HRTA,,,HRTM-(ECOTOURISM/PARKS &RECREATION OPTIONS ONLY),1
2009,Agri Sci & Natl Res,B1IS,BLK,M,INSC,,,INSECT SCIENCE,1
2009,Agri Sci & Natl Res,B1IS,UNK,M,INSC,,,INSECT SCIENCE,1
2009,Agri Sci & Natl Res,B1IS,WH,M,INSC,,,INSECT SCIENCE,1
2009,Agri Sci & Natl Res,B1MS,UNK,M,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,1
2009,Agri Sci & Natl Res,B1MS,WH,F,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,1
2009,Agri Sci & Natl Res,B1MS,WH,M,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,23
2009,Agri Sci & Natl Res,B1NE,WH,F,NREE,,,NATURAL RESOURCE AND ENVIRONMENTAL ECONOMICS,2
2009,Agri Sci & Natl Res,B1NE,WH,M,NREE,,,NATURAL RESOURCE AND ENVIRONMENTAL ECONOMICS,1
2009,Agri Sci & Natl Res,B1PM,UNK,M,PGAM,,,PGA GOLF MANAGEMENT,1
2009,Agri Sci & Natl Res,B1PM,WH,F,PGAM,,,PGA GOLF MANAGEMENT,2
2009,Agri Sci & Natl Res,B1PM,WH,M,PGAM,,,PGA GOLF MANAGEMENT,22
2009,Agri Sci & Natl Res,B1PP,ASI,M,PLPS,,,PLANT PROTECTION SCIENCES,1
2009,Agri Sci & Natl Res,B1PP,UNK,M,PLPS,,,PLANT PROTECTION SCIENCES,1
2009,Agri Sci & Natl Res,B1PP,WH,M,PLPS,,,PLANT PROTECTION SCIENCES,1
2009,Agri Sci & Natl Res,B1TL,WH,M,TLMT,,,TURFGRASS AND LANDSCAPE MANAGEMENT,12
2009,Agri Sci & Natl Res,B1VS,HISP,F,VBMS,,,VETERINARY SCIENCE,1
2009,Agri Sci & Natl Res,B1VS,UNK,F,VBMS,,,VETERINARY SCIENCE,1
2009,Agri Sci & Natl Res,B1VS,UNK,M,VBMS,,,VETERINARY SCIENCE,1
2009,Agri Sci & Natl Res,B1VS,WH,F,VBMS,,,VETERINARY SCIENCE,1
2009,Agri Sci & Natl Res,B1VS,WH,M,VBMS,,,VETERINARY SCIENCE,3
2009,Agri Sci & Natl Res,B1VT,UNK,F,VETH,,,VETERINARY TECHNOLOGY,1
2009,Agri Sci & Natl Res,B1VT,WH,F,VETH,,,VETERINARY TECHNOLOGY,4
2009,Agri Sci & Natl Res,B1WS,AI/AN,M,WATR,,,WATER SCIENCE,1
2009,Agri Sci & Natl Res,B1WS,WH,F,WATR,,,WATER SCIENCE,2
2009,Agri Sci & Natl Res,B1WS,WH,M,WATR,,,WATER SCIENCE,2
2009,"Architecture
",BSD,ASI,F,ARCS,,,ARCHITECTURAL STUDIES,2
2009,"Architecture
",BSD,ASI,M,ARCS,,,ARCHITECTURAL STUDIES,1
2009,"Architecture
",BSD,HISP,F,ARCS,,,ARCHITECTURAL STUDIES,1
2009,"Architecture
",BSD,HISP,M,ARCS,,,ARCHITECTURAL STUDIES,2
2009,"Architecture
",BSD,UNK,F,ARCS,,,ARCHITECTURAL STUDIES,1
2009,"Architecture
",BSD,UNK,M,ARCS,,,ARCHITECTURAL STUDIES,3
2009,"Architecture
",BSD,WH,F,ARCS,,,ARCHITECTURAL STUDIES,10
2009,"Architecture
",BSD,WH,M,ARCS,,,ARCHITECTURAL STUDIES,35
2009,"Architecture
",MARC,ASI,F,ARCH,,,ARCHITECTURE,1
2009,"Architecture
",MARC,HISP,F,ARCH,,,ARCHITECTURE,1
2009,"Architecture
",MARC,WH,F,ARCH,,,ARCHITECTURE,9
2009,"Architecture
",MARC,WH,M,ARCH,,,ARCHITECTURE,19
2009,"Architecture
",BSD,HISP,F,IDES,,,INTERIOR DESIGN,1
2009,"Architecture
",BSD,UNK,F,IDES,,,INTERIOR DESIGN,1
2009,"Architecture
",BSD,WH,F,IDES,,,INTERIOR DESIGN,24
2009,"Arts & Sciences
",BS,UNK,M,ACTS,,,ACTUARIAL SCIENCE,2
2009,"Arts & Sciences
",BS,WH,F,ACTS,,,ACTUARIAL SCIENCE,1
2009,"Arts & Sciences
",BS,WH,M,ACTS,,,ACTUARIAL SCIENCE,1
2009,"Arts & Sciences
",BA,HISP,M,ANTH,,,ANTHROPOLOGY,1
2009,"Arts & Sciences
",BA,UNK,F,ANTH,,,ANTHROPOLOGY,1
2009,"Arts & Sciences
",BA,WH,F,ANTH,,,ANTHROPOLOGY,4
2009,"Arts & Sciences
",BA,WH,M,ANTH,,,ANTHROPOLOGY,8
2009,"Arts & Sciences
",BA,UNK,F,ANTH,CLRS,,ANTHROPOLOGY,1
2009,"Arts & Sciences
",BA,WH,M,ANTH,CLRS,,ANTHROPOLOGY,1
2009,"Arts & Sciences
",BA,WH,F,ANTH,HIST,,ANTHROPOLOGY,1
2009,"Arts & Sciences
",BA,WH,F,ANTH,INTS,,ANTHROPOLOGY,1
2009,"Arts & Sciences
",BA,HISP,M,ANTH,POLS,,ANTHROPOLOGY,1
2009,"Arts & Sciences
",BA,UNK,F,ANTH,PSYC,,ANTHROPOLOGY,1
2009,"Arts & Sciences
",BA,WH,M,ANTH,RUSS,,ANTHROPOLOGY,1
2009,"Arts & Sciences
",BS,AI/AN,M,BIOC,,,BIOCHEMISTRY,1
2009,"Arts & Sciences
",BS,ASI,F,BIOC,,,BIOCHEMISTRY,4
