Year,College,Deg ID,Ethnicity,Gender,Maj 1,Maj 2,Maj 3,Major Name ,Number of Records
2012,Agri Sci & Natl Res,B1AB,WH,F,ABUS,,,AGRIBUSINESS,13
2012,Agri Sci & Natl Res,B1AB,WH,M,ABUS,,,AGRIBUSINESS,21
2012,Agri Sci & Natl Res,B1AE,UNK,M,AECN,,,AGRICULTURAL ECONOMICS,2
2012,Agri Sci & Natl Res,B1AE,WH,F,AECN,,,AGRICULTURAL ECONOMICS,3
2012,Agri Sci & Natl Res,B1AE,WH,M,AECN,,,AGRICULTURAL ECONOMICS,42
2012,Agri Sci & Natl Res,B1ED,HISP,M,AEDU,,,AGRICULTURAL EDUCATION,1
2012,Agri Sci & Natl Res,B1ED,WH,F,AEDU,,,AGRICULTURAL EDUCATION,8
2012,Agri Sci & Natl Res,B1ED,WH,M,AEDU,,,AGRICULTURAL EDUCATION,14
2012,Agri Sci & Natl Res,B1AJ,WH,F,AJRN,,,AGRICULTURAL JOURNALISM,5
2012,Agri Sci & Natl Res,B1AG,2+,M,AGRO,,,AGRONOMY,1
2012,Agri Sci & Natl Res,B1AG,UNK,M,AGRO,,,AGRONOMY,1
2012,Agri Sci & Natl Res,B1AG,WH,F,AGRO,,,AGRONOMY,3
2012,Agri Sci & Natl Res,B1AG,WH,M,AGRO,,,AGRONOMY,35
2012,Agri Sci & Natl Res,B1AS,HISP,M,ASCI,,,ANIMAL SCIENCE,1
2012,Agri Sci & Natl Res,B1AS,NRA,F,ASCI,,,ANIMAL SCIENCE,1
2012,Agri Sci & Natl Res,B1AS,WH,F,ASCI,,,ANIMAL SCIENCE,39
2012,Agri Sci & Natl Res,B1AS,WH,M,ASCI,,,ANIMAL SCIENCE,23
2012,Agri Sci & Natl Res,B1AP,WH,M,APSC,,,APPLIED SCIENCE,4
2012,Agri Sci & Natl Res,B1BC,ASI,F,BIOC,,,BIOCHEMISTRY,1
2012,Agri Sci & Natl Res,B1BC,HISP,M,BIOC,,,BIOCHEMISTRY,1
2012,Agri Sci & Natl Res,B1BC,NRA,M,BIOC,,,BIOCHEMISTRY,1
2012,Agri Sci & Natl Res,B1BC,2+,M,BIOC,,,BIOCHEMISTRY,1
2012,Agri Sci & Natl Res,B1BC,WH,F,BIOC,,,BIOCHEMISTRY,5
2012,Agri Sci & Natl Res,B1BC,WH,M,BIOC,,,BIOCHEMISTRY,16
2012,Agri Sci & Natl Res,B1DA,WH,M,DVAG,,,DIVERSIFIED AGRICULTURAL STDS,7
2012,Agri Sci & Natl Res,B1ER,WH,F,ENRS,,,ENVIRONMENTAL RESTORATION SCI,1
2012,Agri Sci & Natl Res,B1ER,WH,M,ENRS,,,ENVIRONMENTAL RESTORATION SCI,1
2012,Agri Sci & Natl Res,B1ES,NRA,F,ENVR,,,ENVIRONMENTAL STUDIES,1
2012,Agri Sci & Natl Res,B1ES,NRA,M,ENVR,,,ENVIRONMENTAL STUDIES,1
2012,Agri Sci & Natl Res,B1ES,WH,F,ENVR,,,ENVIRONMENTAL STUDIES,6
2012,Agri Sci & Natl Res,B1ES,WH,M,ENVR,,,ENVIRONMENTAL STUDIES,14
2012,Agri Sci & Natl Res,B1FW,HISP,F,FWL,,,FISHERIES AND WILDLIFE,1
2012,Agri Sci & Natl Res,B1FW,HISP,M,FWL,,,FISHERIES AND WILDLIFE,1
2012,Agri Sci & Natl Res,B1FW,UNK,M,FWL,,,FISHERIES AND WILDLIFE,2
2012,Agri Sci & Natl Res,B1FW,WH,F,FWL,,,FISHERIES AND WILDLIFE,14
2012,Agri Sci & Natl Res,B1FW,WH,M,FWL,,,FISHERIES AND WILDLIFE,26
2012,Agri Sci & Natl Res,B1FS,ASI,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,1
2012,Agri Sci & Natl Res,B1FS,NRA,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,2
2012,Agri Sci & Natl Res,B1FS,NRA,M,FDST,,,FOOD SCIENCE AND TECHNOLOGY,2
2012,Agri Sci & Natl Res,B1FS,UNK,M,FDST,,,FOOD SCIENCE AND TECHNOLOGY,1
2012,Agri Sci & Natl Res,B1FS,WH,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,7
2012,Agri Sci & Natl Res,B1FS,WH,M,FDST,,,FOOD SCIENCE AND TECHNOLOGY,4
2012,Agri Sci & Natl Res,B1FO,AI/AN,F,FORS,,,FORENSIC SCIENCE,1
2012,Agri Sci & Natl Res,B1FO,ASI,F,FORS,,,FORENSIC SCIENCE,1
2012,Agri Sci & Natl Res,B1FO,HISP,F,FORS,,,FORENSIC SCIENCE,1
2012,Agri Sci & Natl Res,B1FO,HISP,M,FORS,,,FORENSIC SCIENCE,1
2012,Agri Sci & Natl Res,B1FO,NRA,F,FORS,,,FORENSIC SCIENCE,1
2012,Agri Sci & Natl Res,B1FO,2+,M,FORS,,,FORENSIC SCIENCE,2
2012,Agri Sci & Natl Res,B1FO,UNK,F,FORS,,,FORENSIC SCIENCE,1
2012,Agri Sci & Natl Res,B1FO,UNK,M,FORS,,,FORENSIC SCIENCE,1
