Year,College,Deg ID,Ethnicity,Gender,Maj 1,Maj 2,Maj 3,Major Name ,Number of Records
2003,Agri Sci & Natl Res,BSAS,WH,F,ABUS,,,AGRIBUSINESS,8
2003,Agri Sci & Natl Res,BSAS,WH,M,ABUS,,,AGRIBUSINESS,15
2003,Agri Sci & Natl Res,BSAS,BLK,M,ABUS,AECN,,AGRIBUSINESS,1
2003,Agri Sci & Natl Res,BSAS,WH,F,ABUS,AECN,,AGRIBUSINESS,5
2003,Agri Sci & Natl Res,BSAS,WH,M,ABUS,AECN,,AGRIBUSINESS,10
2003,Agri Sci & Natl Res,BSAS,WH,F,AECN,,,AGRICULTURAL ECONOMICS,1
2003,Agri Sci & Natl Res,BSAS,WH,M,AECN,,,AGRICULTURAL ECONOMICS,8
2003,Agri Sci & Natl Res,BSAS,WH,M,AECN,ABUS,,AGRICULTURAL ECONOMICS,4
2003,Agri Sci & Natl Res,BSAS,HISP,F,AEDU,,,AGRICULTURAL EDUCATION,1
2003,Agri Sci & Natl Res,BSAS,WH,F,AEDU,,,AGRICULTURAL EDUCATION,7
2003,Agri Sci & Natl Res,BSAS,WH,M,AEDU,,,AGRICULTURAL EDUCATION,2
2003,Agri Sci & Natl Res,BSAS,UNK,F,AJRN,,,AGRICULTURAL JOURNALISM,1
2003,Agri Sci & Natl Res,BSAS,WH,F,AJRN,,,AGRICULTURAL JOURNALISM,3
2003,Agri Sci & Natl Res,BSAS,UNK,M,AGRO,,,AGRONOMY,1
2003,Agri Sci & Natl Res,BSAS,WH,F,AGRO,,,AGRONOMY,4
2003,Agri Sci & Natl Res,BSAS,WH,M,AGRO,,,AGRONOMY,27
2003,Agri Sci & Natl Res,BSAS,UNK,M,AGRO,AECN,,AGRONOMY,1
2003,Agri Sci & Natl Res,BSAS,BLK,F,ASCI,,,ANIMAL SCIENCE,1
2003,Agri Sci & Natl Res,BSAS,UNK,M,ASCI,,,ANIMAL SCIENCE,1
2003,Agri Sci & Natl Res,BSAS,WH,F,ASCI,,,ANIMAL SCIENCE,12
2003,Agri Sci & Natl Res,BSAS,WH,M,ASCI,,,ANIMAL SCIENCE,20
2003,Agri Sci & Natl Res,BSAS,WH,F,ASCI,ABUS,,ANIMAL SCIENCE,1
2003,Agri Sci & Natl Res,BSAS,WH,M,ASCI,AEDU,,ANIMAL SCIENCE,1
2003,Agri Sci & Natl Res,BSAS,UNK,F,BIOC,,,BIOCHEMISTRY,2
2003,Agri Sci & Natl Res,BSAS,WH,F,BIOC,,,BIOCHEMISTRY,4
2003,Agri Sci & Natl Res,BSAS,WH,M,BIOC,,,BIOCHEMISTRY,7
2003,Agri Sci & Natl Res,BSAS,UNK,M,DVAG,,,DIVERSIFIED AGRICULTURAL STUDIES,1
2003,Agri Sci & Natl Res,BSAS,WH,F,DVAG,,,DIVERSIFIED AGRICULTURAL STUDIES,2
2003,Agri Sci & Natl Res,BSAS,WH,M,DVAG,,,DIVERSIFIED AGRICULTURAL STUDIES,19
2003,Agri Sci & Natl Res,BSNR,HISP,M,ENVR,,,ENVIRONMENTAL STUDIES,1
2003,Agri Sci & Natl Res,BSNR,WH,F,ENVR,,,ENVIRONMENTAL STUDIES,1
2003,Agri Sci & Natl Res,BSNR,WH,M,ENVR,,,ENVIRONMENTAL STUDIES,2
2003,Agri Sci & Natl Res,BSNR,WH,F,FWL,,,FISHERIES AND WILDLIFE,5
2003,Agri Sci & Natl Res,BSNR,WH,M,FWL,,,FISHERIES AND WILDLIFE,13
2003,Agri Sci & Natl Res,BSAS,ASI,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,1
2003,Agri Sci & Natl Res,BSAS,UNK,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,2
2003,Agri Sci & Natl Res,BSAS,WH,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,2
2003,Agri Sci & Natl Res,BSAS,WH,M,FDST,,,FOOD SCIENCE AND TECHNOLOGY,1
2003,Agri Sci & Natl Res,BSAS,WH,M,GRLS,,,GRAZING LIVESTOCK SYSTEMS,1
2003,Agri Sci & Natl Res,BSAS,ASI,M,HORT,,,HORTICULTURE,1
2003,Agri Sci & Natl Res,BSAS,WH,F,HORT,,,HORTICULTURE,8
2003,Agri Sci & Natl Res,BSAS,WH,M,HORT,,,HORTICULTURE,14
2003,Agri Sci & Natl Res,BSAS,WH,M,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,17
2003,Agri Sci & Natl Res,BSAS,WH,M,MSYM,DVAG,,MECHANIZED SYSTEMS MANAGEMENT,1
2003,Agri Sci & Natl Res,BSNR,WH,M,SOIL,,,SOIL SCIENCE,1
2003,Agri Sci & Natl Res,BSAS,WH,F,VBMS,,,VETERINARY SCIENCE,11
2003,Agri Sci & Natl Res,BSAS,WH,M,VBMS,,,VETERINARY SCIENCE,4
2003,Agri Sci & Natl Res,BSAS,WH,M,VBMS,ASCI,,VETERINARY SCIENCE,1
2003,Agri Sci & Natl Res,BSAS,UNK,F,VETT,,,VETERINARY TECHNOLOGIST,1
2003,Agri Sci & Natl Res,BSAS,WH,F,VETT,,,VETERINARY TECHNOLOGIST,4
2003,Agri Sci & Natl Res,BSAS,WH,M,VETT,,,VETERINARY TECHNOLOGIST,1
