Year,College,Deg ID,Ethnicity,Gender,Maj 1,Maj 2,Maj 3,Major Name ,Number of Records
2018,Agri Sci & Natl Res,B1AS,HISP,F,ASCI,CIEN,,ANIMAL SCIENCE,1
2018,Agri Sci & Natl Res,B1AC,HISP,M,APCS,,,APPLIED CLIMATE SCIENCE,1
2018,Agri Sci & Natl Res,B1AP,WH,F,APSC,,,APPLIED SCIENCE,6
2018,Agri Sci & Natl Res,B1AP,WH,M,APSC,,,APPLIED SCIENCE,9
2018,Agri Sci & Natl Res,B1BC,ASI,F,BIOC,,,BIOCHEMISTRY,4
2018,Agri Sci & Natl Res,B1BC,ASI,M,BIOC,,,BIOCHEMISTRY,1
2018,Agri Sci & Natl Res,B1BC,HISP,M,BIOC,,,BIOCHEMISTRY,1
2018,Agri Sci & Natl Res,B1BC,NRA,M,BIOC,,,BIOCHEMISTRY,1
2018,Agri Sci & Natl Res,B1BC,UNK,F,BIOC,,,BIOCHEMISTRY,1
2018,Agri Sci & Natl Res,B1BC,WH,F,BIOC,,,BIOCHEMISTRY,4
2018,Agri Sci & Natl Res,B1BC,WH,M,BIOC,,,BIOCHEMISTRY,8
2018,Agri Sci & Natl Res,B1ER,NRA,F,ENRS,,,ENVIRONMENTAL RESTORATION SCI,2
2018,Agri Sci & Natl Res,B1ER,NRA,M,ENRS,,,ENVIRONMENTAL RESTORATION SCI,1
2018,Agri Sci & Natl Res,B1ER,WH,M,ENRS,,,ENVIRONMENTAL RESTORATION SCI,4
2018,Agri Sci & Natl Res,B1ES,AI/AN,M,ENVR,,,ENVIRONMENTAL STUDIES,1
2018,Agri Sci & Natl Res,B1ES,HISP,M,ENVR,,,ENVIRONMENTAL STUDIES,1
2018,Agri Sci & Natl Res,B1ES,2+,F,ENVR,,,ENVIRONMENTAL STUDIES,1
2018,Agri Sci & Natl Res,B1ES,WH,F,ENVR,,,ENVIRONMENTAL STUDIES,22
2018,Agri Sci & Natl Res,B1ES,WH,M,ENVR,,,ENVIRONMENTAL STUDIES,5
2018,Agri Sci & Natl Res,B1FW,ASI,F,FWL,,,FISHERIES AND WILDLIFE,1
2018,Agri Sci & Natl Res,B1FW,HISP,F,FWL,,,FISHERIES AND WILDLIFE,2
2018,Agri Sci & Natl Res,B1FW,HISP,M,FWL,,,FISHERIES AND WILDLIFE,1
2018,Agri Sci & Natl Res,B1FW,2+,F,FWL,,,FISHERIES AND WILDLIFE,1
2018,Agri Sci & Natl Res,B1FW,2+,M,FWL,,,FISHERIES AND WILDLIFE,1
2018,Agri Sci & Natl Res,B1FW,WH,F,FWL,,,FISHERIES AND WILDLIFE,23
2018,Agri Sci & Natl Res,B1FW,WH,M,FWL,,,FISHERIES AND WILDLIFE,25
2018,Agri Sci & Natl Res,B1FS,ASI,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,1
2018,Agri Sci & Natl Res,B1FS,ASI,M,FDST,,,FOOD SCIENCE AND TECHNOLOGY,1
2018,Agri Sci & Natl Res,B1FS,NRA,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,37
2018,Agri Sci & Natl Res,B1FS,NRA,M,FDST,,,FOOD SCIENCE AND TECHNOLOGY,15
2018,Agri Sci & Natl Res,B1FS,UNK,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,1
2018,Agri Sci & Natl Res,B1FS,WH,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,10
2018,Agri Sci & Natl Res,B1FS,WH,M,FDST,,,FOOD SCIENCE AND TECHNOLOGY,2
2018,Agri Sci & Natl Res,B1FO,ASI,F,FORS,,,FORENSIC SCIENCE,1
2018,Agri Sci & Natl Res,B1FO,HISP,F,FORS,,,FORENSIC SCIENCE,3
2018,Agri Sci & Natl Res,B1FO,NRA,M,FORS,,,FORENSIC SCIENCE,1
2018,Agri Sci & Natl Res,B1FO,WH,F,FORS,,,FORENSIC SCIENCE,14
2018,Agri Sci & Natl Res,B1FO,WH,M,FORS,,,FORENSIC SCIENCE,2
2018,Agri Sci & Natl Res,B1GE,WH,M,GECM,,,GRASSLAND ECOLOGY & MANAGEMENT,1
2018,Agri Sci & Natl Res,B1GL,WH,F,GRLS,,,GRAZING LIVESTOCK SYSTEMS,2
2018,Agri Sci & Natl Res,B1GL,WH,M,GRLS,,,GRAZING LIVESTOCK SYSTEMS,2
2018,Agri Sci & Natl Res,B1HO,UNK,M,HORT,,,HORTICULTURE,1
2018,Agri Sci & Natl Res,B1HO,WH,F,HORT,,,HORTICULTURE,7
2018,Agri Sci & Natl Res,B1HO,WH,M,HORT,,,HORTICULTURE,3
2018,Agri Sci & Natl Res,BAHR,ASI,M,HRTA,,,HRTM-(ECOTOURISM/PARKS &RECREATION OPTIONS ONLY),1
2018,Agri Sci & Natl Res,BAHR,HISP,F,HRTA,,,HRTM-(ECOTOURISM/PARKS &RECREATION OPTIONS ONLY),1
2018,Agri Sci & Natl Res,BAHR,NRA,M,HRTA,,,HRTM-(ECOTOURISM/PARKS &RECREATION OPTIONS ONLY),1
2018,Agri Sci & Natl Res,BAHR,WH,F,HRTA,,,HRTM-(ECOTOURISM/PARKS &RECREATION OPTIONS ONLY),7
2018,Agri Sci & Natl Res,BAHR,WH,M,HRTA,,,HRTM-(ECOTOURISM/PARKS &RECREATION OPTIONS ONLY),1
2018,Agri Sci & Natl Res,B1IS,WH,F,INSC,,,INSECT SCIENCE,4
2018,Agri Sci & Natl Res,B1IS,WH,M,INSC,,,INSECT SCIENCE,3
2018,Agri Sci & Natl Res,B1IN,NRA,F,ITSC,,,INTEGRATED SCIENCE,5
2018,Agri Sci & Natl Res,B1IN,NRA,M,ITSC,,,INTEGRATED SCIENCE,2
2018,Agri Sci & Natl Res,B1IN,WH,M,ITSC,,,INTEGRATED SCIENCE,1
2018,Agri Sci & Natl Res,B1MS,ASI,M,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,1
2018,Agri Sci & Natl Res,B1MS,HISP,F,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,1
2018,Agri Sci & Natl Res,B1MS,UNK,M,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,1
2018,Agri Sci & Natl Res,B1MS,WH,F,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,1
2018,Agri Sci & Natl Res,B1MS,WH,M,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,31
2018,Agri Sci & Natl Res,B1MB,WH,F,MBIO,,,MICROBIOLOGY,10
2018,Agri Sci & Natl Res,B1MB,WH,M,MBIO,,,MICROBIOLOGY,8
2018,Agri Sci & Natl Res,B1NE,HISP,M,NREE,,,NATURAL RES & ENVIRON ECONOMIC,1
2018,Agri Sci & Natl Res,B1NE,WH,F,NREE,,,NATURAL RES & ENVIRON ECONOMIC,1
2018,Agri Sci & Natl Res,B1NE,WH,M,NREE,,,NATURAL RES & ENVIRON ECONOMIC,2
2018,Agri Sci & Natl Res,B1PM,2+,M,PGAM,,,PGA GOLF MANAGEMENT,1
2018,Agri Sci & Natl Res,B1PM,UNK,M,PGAM,,,PGA GOLF MANAGEMENT,1
2018,Agri Sci & Natl Res,B1PM,WH,M,PGAM,,,PGA GOLF MANAGEMENT,17
2018,Agri Sci & Natl Res,B1PB,2+,M,PBIO,,,PLANT BIOLOGY,1
2018,Agri Sci & Natl Res,B1PB,WH,M,PBIO,,,PLANT BIOLOGY,2
2018,Agri Sci & Natl Res,B1TL,WH,M,TLMT,,,TURFGRASS AND LANDSCAPE MNGT,5
2018,Agri Sci & Natl Res,B1VS,ASI,F,VBMS,,,VETERINARY SCIENCE,1
2018,Agri Sci & Natl Res,B1VS,WH,F,VBMS,,,VETERINARY SCIENCE,8
2018,Agri Sci & Natl Res,B1VT,WH,F,VETH,,,VETERINARY TECHNOLOGY,1
2018,Agri Sci & Natl Res,B1WS,NRA,M,WATR,,,WATER SCIENCE,2
2018,Agri Sci & Natl Res,B1WS,UNK,M,WATR,,,WATER SCIENCE,1
2018,Agri Sci & Natl Res,B1WS,WH,F,WATR,,,WATER SCIENCE,1
2018,Agri Sci & Natl Res,B1WS,WH,M,WATR,,,WATER SCIENCE,5
2018,"Architecture
",BSD,HISP,F,ARCS,,,ARCHITECTURAL STUDIES,1
2018,"Architecture
",BSD,HISP,M,ARCS,,,ARCHITECTURAL STUDIES,5
2018,"Architecture
",BSD,NRA,F,ARCS,,,ARCHITECTURAL STUDIES,1
2018,"Architecture
",BSD,NRA,M,ARCS,,,ARCHITECTURAL STUDIES,1
2018,"Architecture
",BSD,WH,F,ARCS,,,ARCHITECTURAL STUDIES,11
2018,"Architecture
",BSD,WH,M,ARCS,,,ARCHITECTURAL STUDIES,16
2018,"Architecture
",MARC,AI/AN,M,ARCH,,,ARCHITECTURE,1
2018,"Architecture
",MARC,ASI,F,ARCH,,,ARCHITECTURE,1
2018,"Architecture
",MARC,BLK,M,ARCH,,,ARCHITECTURE,1
2018,"Architecture
",MARC,HISP,F,ARCH,,,ARCHITECTURE,1
2018,"Architecture
",MARC,NRA,F,ARCH,,,ARCHITECTURE,1
2018,"Architecture
",MARC,NRA,M,ARCH,,,ARCHITECTURE,2
2018,"Architecture
",MARC,2+,F,ARCH,,,ARCHITECTURE,1
2018,"Architecture
",MARC,WH,F,ARCH,,,ARCHITECTURE,12
2018,"Architecture
",MARC,WH,M,ARCH,,,ARCHITECTURE,16
2018,"Architecture
",BSD,BLK,F,IDES,,,INTERIOR DESIGN,1
2018,"Architecture
",BSD,NRA,F,IDES,,,INTERIOR DESIGN,1
2018,"Architecture
",BSD,2+,F,IDES,,,INTERIOR DESIGN,1
2018,"Architecture
",BSD,WH,F,IDES,,,INTERIOR DESIGN,19
2018,"Architecture
",BSD,WH,M,IDES,,,INTERIOR DESIGN,3
2018,"Architecture
",BLA,WH,F,LAND,,,LANDSCAPE ARCHITECTURE,1
2018,"Architecture
",BLA,WH,M,LAND,,,LANDSCAPE ARCHITECTURE,3
2018,"Arts & Sciences
",BS,HISP,M,AACTS,,,ACTUARIAL SCIENCE,1
2018,"Arts & Sciences
",BS,NRA,F,AACTS,,,ACTUARIAL SCIENCE,7
2018,"Arts & Sciences
",BS,NRA,M,AACTS,,,ACTUARIAL SCIENCE,7
2018,"Arts & Sciences
",BS,2+,F,AACTS,,,ACTUARIAL SCIENCE,1
2018,"Arts & Sciences
",BS,WH,F,AACTS,,,ACTUARIAL SCIENCE,2
2018,"Arts & Sciences
",BS,WH,M,AACTS,,,ACTUARIAL SCIENCE,4
2018,"Arts & Sciences
",BS,NRA,M,AACTS,AECON,,ACTUARIAL SCIENCE,1
2018,"Arts & Sciences
",BS,NRA,M,AACTS,MATH,,ACTUARIAL SCIENCE,2
2018,"Arts & Sciences
",BS,WH,M,AACTS,MATH,,ACTUARIAL SCIENCE,1
2018,"Arts & Sciences
",BS,2+,F,ANTH,,,ANTHROPOLOGY,1
2018,"Arts & Sciences
",BS,2+,M,ANTH,,,ANTHROPOLOGY,1
2018,"Arts & Sciences
",BS,WH,F,ANTH,,,ANTHROPOLOGY,1
2018,"Arts & Sciences
",BA,WH,F,ANTH,,,ANTHROPOLOGY,8
2018,"Arts & Sciences
",BA,WH,M,ANTH,,,ANTHROPOLOGY,3
2018,"Arts & Sciences
",BA,WH,F,ANTH,GPSP,,ANTHROPOLOGY,1
2018,"Arts & Sciences
",BA,2+,F,ANTH,PSYC,,ANTHROPOLOGY,1
2018,"Arts & Sciences
",BA,WH,F,ANTH,PSYC,,ANTHROPOLOGY,1
2018,"Arts & Sciences
",BS,ASI,F,ABIOC,,,BIOCHEMISTRY,2
2018,"Arts & Sciences
",BS,ASI,M,ABIOC,,,BIOCHEMISTRY,1
2018,"Arts & Sciences
",BS,NRA,F,ABIOC,,,BIOCHEMISTRY,1
2018,"Arts & Sciences
",BS,2+,M,ABIOC,,,BIOCHEMISTRY,2
2018,"Arts & Sciences
",BS,WH,F,ABIOC,,,BIOCHEMISTRY,14
2018,"Arts & Sciences
",BS,WH,M,ABIOC,,,BIOCHEMISTRY,9
2018,"Arts & Sciences
",BS,WH,M,ABIOC,GERO,,BIOCHEMISTRY,1
2018,"Arts & Sciences
",BS,NRA,M,ABIOC,MATH,,BIOCHEMISTRY,1
2018,"Arts & Sciences
",BS,WH,F,ABIOC,MATH,,BIOCHEMISTRY,1
2018,"Arts & Sciences
",BS,NRA,F,ABIOC,WGST,,BIOCHEMISTRY,1
2018,"Arts & Sciences
",BS,ASI,F,BIOS,,,BIOLOGICAL SCIENCES,7
2018,"Arts & Sciences
",BS,ASI,M,BIOS,,,BIOLOGICAL SCIENCES,2
2018,"Arts & Sciences
",BS,BLK,F,BIOS,,,BIOLOGICAL SCIENCES,6
2018,"Arts & Sciences
",BS,BLK,M,BIOS,,,BIOLOGICAL SCIENCES,2
2018,"Arts & Sciences
",BS,HISP,F,BIOS,,,BIOLOGICAL SCIENCES,4
2018,"Arts & Sciences
",BS,HISP,M,BIOS,,,BIOLOGICAL SCIENCES,3
2018,"Arts & Sciences
",BS,NRA,F,BIOS,,,BIOLOGICAL SCIENCES,5
2018,"Arts & Sciences
",BS,NRA,M,BIOS,,,BIOLOGICAL SCIENCES,2
2018,"Arts & Sciences
",BS,2+,F,BIOS,,,BIOLOGICAL SCIENCES,3
2018,"Arts & Sciences
",BS,2+,M,BIOS,,,BIOLOGICAL SCIENCES,1
2018,"Arts & Sciences
",BS,UNK,M,BIOS,,,BIOLOGICAL SCIENCES,1
2018,"Arts & Sciences
",BS,WH,F,BIOS,,,BIOLOGICAL SCIENCES,59
2018,"Arts & Sciences
",BA,WH,F,BIOS,,,BIOLOGICAL SCIENCES,1
2018,"Arts & Sciences
",BS,WH,M,BIOS,,,BIOLOGICAL SCIENCES,34
2018,"Arts & Sciences
",BS,WH,F,BIOS,,GERO,BIOLOGICAL SCIENCES,1
2018,"Arts & Sciences
",BA,WH,F,BIOS,CLRS,,BIOLOGICAL SCIENCES,1
2018,"Arts & Sciences
",BS,WH,F,BIOS,GERM,,BIOLOGICAL SCIENCES,1
2018,"Arts & Sciences
",BS,WH,F,BIOS,GERO,,BIOLOGICAL SCIENCES,2
2018,"Arts & Sciences
",BS,WH,M,BIOS,GERO,,BIOLOGICAL SCIENCES,2
2018,"Arts & Sciences
",BS,WH,M,BIOS,MBIO,,BIOLOGICAL SCIENCES,1
2018,"Arts & Sciences
",BS,WH,F,BIOS,PSYC,,BIOLOGICAL SCIENCES,2
2018,"Arts & Sciences
",BS,WH,M,BIOS,PSYC,,BIOLOGICAL SCIENCES,1
2018,"Arts & Sciences
",BS,HISP,F,BIOS,SPAN,,BIOLOGICAL SCIENCES,1
2018,"Arts & Sciences
",BS,ASI,F,CHEM,,,CHEMISTRY,1
2018,"Arts & Sciences
",BA,ASI,F,CHEM,,,CHEMISTRY,1
2018,"Arts & Sciences
",BA,2+,M,CHEM,,,CHEMISTRY,1
2018,"Arts & Sciences
",BA,WH,F,CHEM,,,CHEMISTRY,2
2018,"Arts & Sciences
",BS,WH,M,CHEM,,,CHEMISTRY,3
2018,"Arts & Sciences
",BA,WH,M,CHEM,,,CHEMISTRY,11
2018,"Arts & Sciences
",BA,WH,M,CLNG,,,CLASSICAL LANGUAGES,1
2018,"Arts & Sciences
",BA,WH,M,CLNG,PHIL,,CLASSICAL LANGUAGES,1
2018,"Arts & Sciences
",BA,2+,M,CLRS,,,CLASSICS AND RELIGIOUS STUDIES,1
2018,"Arts & Sciences
",BA,WH,F,CLRS,,,CLASSICS AND RELIGIOUS STUDIES,2
2018,"Arts & Sciences
",BA,WH,M,CLRS,,,CLASSICS AND RELIGIOUS STUDIES,6
2018,"Arts & Sciences
",BA,BLK,M,CLRS,CLNG,,CLASSICS AND RELIGIOUS STUDIES,1
2018,"Arts & Sciences
",BA,ASI,M,CLRS,ENGL,,CLASSICS AND RELIGIOUS STUDIES,1
2018,"Arts & Sciences
",BA,ASI,F,CLRS,FA002,,CLASSICS AND RELIGIOUS STUDIES,1
2018,"Arts & Sciences
",BA,WH,M,CLRS,HIST,,CLASSICS AND RELIGIOUS STUDIES,1
2018,"Arts & Sciences
",BA,WH,F,CLRS,POLS,,CLASSICS AND RELIGIOUS STUDIES,1
2018,"Arts & Sciences
",BA,ASI,M,COMM,,,COMMUNICATION STUDIES,2
2018,"Arts & Sciences
",BA,BLK,F,COMM,,,COMMUNICATION STUDIES,1
2018,"Arts & Sciences
",BA,BLK,M,COMM,,,COMMUNICATION STUDIES,2
2018,"Arts & Sciences
",BA,HISP,F,COMM,,,COMMUNICATION STUDIES,2
2018,"Arts & Sciences
",BA,HISP,M,COMM,,,COMMUNICATION STUDIES,1
2018,"Arts & Sciences
",BA,NRA,F,COMM,,,COMMUNICATION STUDIES,1
2018,"Arts & Sciences
",BA,NRA,M,COMM,,,COMMUNICATION STUDIES,3
2018,"Arts & Sciences
",BA,2+,F,COMM,,,COMMUNICATION STUDIES,1
2018,"Arts & Sciences
",BS,WH,F,COMM,,,COMMUNICATION STUDIES,1
2018,"Arts & Sciences
",BA,WH,F,COMM,,,COMMUNICATION STUDIES,13
2018,"Arts & Sciences
",BS,WH,M,COMM,,,COMMUNICATION STUDIES,1
2018,"Arts & Sciences
",BA,WH,M,COMM,,,COMMUNICATION STUDIES,10
2018,"Arts & Sciences
",BA,WH,F,COMM,ENGL,,COMMUNICATION STUDIES,1
2018,"Arts & Sciences
",BA,WH,F,COMM,GERO,,COMMUNICATION STUDIES,1
2018,"Arts & Sciences
",BA,WH,F,COMM,GLST,,COMMUNICATION STUDIES,1
2018,"Arts & Sciences
",BA,WH,M,COMM,GLST,,COMMUNICATION STUDIES,1
2018,"Arts & Sciences
",BA,WH,F,COMM,SPAN,,COMMUNICATION STUDIES,1
2018,"Arts & Sciences
",BA,WH,M,COMM,SPAN,,COMMUNICATION STUDIES,1
2018,"Arts & Sciences
",BS,ASI,F,COMP,,,COMPUTER SCIENCE,1
2018,"Arts & Sciences
",BS,ASI,M,COMP,,,COMPUTER SCIENCE,2
2018,"Arts & Sciences
",BS,BLK,M,COMP,,,COMPUTER SCIENCE,1
2018,"Arts & Sciences
",BS,HISP,M,COMP,,,COMPUTER SCIENCE,4
2018,"Arts & Sciences
",BS,NRA,F,COMP,,,COMPUTER SCIENCE,9
2018,"Arts & Sciences
",BS,NRA,M,COMP,,,COMPUTER SCIENCE,21
2018,"Arts & Sciences
",BS,2+,M,COMP,,,COMPUTER SCIENCE,2
2018,"Arts & Sciences
",BS,UNK,F,COMP,,,COMPUTER SCIENCE,2
2018,"Arts & Sciences
",BS,UNK,M,COMP,,,COMPUTER SCIENCE,1
2018,"Arts & Sciences
",BS,WH,F,COMP,,,COMPUTER SCIENCE,2
2018,"Arts & Sciences
",BS,WH,M,COMP,,,COMPUTER SCIENCE,36
2018,"Arts & Sciences
",BA,WH,M,COMP,,,COMPUTER SCIENCE,1
2018,"Arts & Sciences
",BS,NRA,M,COMP,AECON,,COMPUTER SCIENCE,2
2018,"Arts & Sciences
",BS,NRA,F,COMP,MATH,,COMPUTER SCIENCE,1
2018,"Arts & Sciences
",BS,NRA,M,COMP,MATH,,COMPUTER SCIENCE,6
2018,"Arts & Sciences
",BS,WH,F,COMP,MATH,,COMPUTER SCIENCE,1
2018,"Arts & Sciences
",BS,WH,M,COMP,MATH,,COMPUTER SCIENCE,1
2018,"Arts & Sciences
",BS,WH,M,COMP,PHIL,,COMPUTER SCIENCE,1
2018,"Arts & Sciences
",BS,ASI,M,JECS,,,COMPUTER SCIENCE (RAIKES),1
2018,"Arts & Sciences
",BS,UNK,M,JECS,,,COMPUTER SCIENCE (RAIKES),1
2018,"Arts & Sciences
",BS,WH,F,JECS,,,COMPUTER SCIENCE (RAIKES),3
2018,"Arts & Sciences
",BS,WH,M,JECS,,,COMPUTER SCIENCE (RAIKES),9
2018,"Arts & Sciences
",BS,WH,M,JECS,MATH,,COMPUTER SCIENCE (RAIKES),4
2018,"Arts & Sciences
",BS,WH,M,DENT,,,DENTISTRY (COMBINED PRE-PROFESSIONAL PROG),1
2018,"Arts & Sciences
",BA,ASI,F,AECON,,,ECONOMICS,1
2018,"Arts & Sciences
",BS,ASI,M,AECON,,,ECONOMICS,2
2018,"Arts & Sciences
",BA,ASI,M,AECON,,,ECONOMICS,1
2018,"Arts & Sciences
",BA,BLK,M,AECON,,,ECONOMICS,1
2018,"Arts & Sciences
",BA,HISP,M,AECON,,,ECONOMICS,1
2018,"Arts & Sciences
",BA,NRA,F,AECON,,,ECONOMICS,7
2018,"Arts & Sciences
",BS,NRA,M,AECON,,,ECONOMICS,1
2018,"Arts & Sciences
",BA,NRA,M,AECON,,,ECONOMICS,18
2018,"Arts & Sciences
",BS,2+,M,AECON,,,ECONOMICS,1
2018,"Arts & Sciences
",BS,WH,F,AECON,,,ECONOMICS,2
2018,"Arts & Sciences
",BA,WH,F,AECON,,,ECONOMICS,4
2018,"Arts & Sciences
",BS,WH,M,AECON,,,ECONOMICS,1
2018,"Arts & Sciences
",BA,WH,M,AECON,,,ECONOMICS,6
2018,"Arts & Sciences
",BA,WH,F,AECON,SOCI,POLS,ECONOMICS,1
2018,"Arts & Sciences
",BA,AI/AN,F,ENGL,,,ENGLISH,1
2018,"Arts & Sciences
",BA,ASI,F,ENGL,,,ENGLISH,1
2018,"Arts & Sciences
",BA,ASI,M,ENGL,,,ENGLISH,1
2018,"Arts & Sciences
",BA,HISP,F,ENGL,,,ENGLISH,3
2018,"Arts & Sciences
",BA,HISP,M,ENGL,,,ENGLISH,1
2018,"Arts & Sciences
",BA,NRA,F,ENGL,,,ENGLISH,1
2018,"Arts & Sciences
",BA,2+,M,ENGL,,,ENGLISH,1
2018,"Arts & Sciences
",BA,UNK,F,ENGL,,,ENGLISH,1
2018,"Arts & Sciences
",BA,WH,F,ENGL,,,ENGLISH,35
2018,"Arts & Sciences
",BA,WH,M,ENGL,,,ENGLISH,8
2018,"Arts & Sciences
",BA,WH,M,ENGL,ANTH,,ENGLISH,1
2018,"Arts & Sciences
",BA,WH,F,ENGL,CLRS,,ENGLISH,1
2018,"Arts & Sciences
",BA,WH,M,ENGL,CLRS,,ENGLISH,1
2018,"Arts & Sciences
",BA,BLK,F,ENGL,COMM,,ENGLISH,1
2018,"Arts & Sciences
",BA,UNK,F,ENGL,COMM,,ENGLISH,1
2018,"Arts & Sciences
",BA,WH,M,ENGL,ETHN,,ENGLISH,1
2018,"Arts & Sciences
",BA,BLK,F,ENGL,FA001,,ENGLISH,1
2018,"Arts & Sciences
",BA,WH,F,ENGL,FILM,,ENGLISH,3
2018,"Arts & Sciences
",BA,WH,F,ENGL,HIST,,ENGLISH,1
2018,"Arts & Sciences
",BA,WH,F,ENGL,POLS,,ENGLISH,4
2018,"Arts & Sciences
",BA,ASI,F,ENGL,PSYC,,ENGLISH,1
2018,"Arts & Sciences
",BA,WH,F,AENVR,,,ENVIRONMENTAL STUDIES,2
2018,"Arts & Sciences
",BA,WH,M,AENVR,,,ENVIRONMENTAL STUDIES,1
2018,"Arts & Sciences
",BA,BLK,F,ETHN,,,ETHNIC STUDIES,1
2018,"Arts & Sciences
",BA,BLK,M,ETHN,,,ETHNIC STUDIES,3
2018,"Arts & Sciences
",BA,BLK,F,ETHN,ENGL,,ETHNIC STUDIES,1
2018,"Arts & Sciences
",BA,WH,F,FILM,,,FILM STUDIES,2
2018,"Arts & Sciences
",BA,WH,M,FILM,ENGL,,FILM STUDIES,1
2018,"Arts & Sciences
",BA,BLK,F,FREN,,,FRENCH,1
2018,"Arts & Sciences
",BA,WH,F,FREN,,,FRENCH,1
2018,"Arts & Sciences
",BA,NRA,M,GEOG,,,GEOGRAPHY,1
2018,"Arts & Sciences
",BA,UNK,F,GEOG,,,GEOGRAPHY,1
2018,"Arts & Sciences
",BA,WH,F,GEOG,,,GEOGRAPHY,1
2018,"Arts & Sciences
",BS,WH,M,GEOG,,,GEOGRAPHY,3
2018,"Arts & Sciences
",BA,WH,M,GEOG,,,GEOGRAPHY,4
2018,"Arts & Sciences
",BA,WH,F,GEOG,SOCI,,GEOGRAPHY,1
2018,"Arts & Sciences
",BS,HISP,M,GEOL,,,GEOLOGY,2
2018,"Arts & Sciences
",BS,NRA,F,GEOL,,,GEOLOGY,1
2018,"Arts & Sciences
",BS,NRA,M,GEOL,,,GEOLOGY,5
2018,"Arts & Sciences
",BS,WH,F,GEOL,,,GEOLOGY,2
2018,"Arts & Sciences
",BS,WH,M,GEOL,,,GEOLOGY,5
2018,"Arts & Sciences
",BA,WH,M,GEOL,,,GEOLOGY,1
2018,"Arts & Sciences
",BA,UNK,M,GERM,,,GERMAN,1
2018,"Arts & Sciences
",BA,WH,M,GERM,,,GERMAN,2
2018,"Arts & Sciences
",BA,WH,F,GERM,ANTH,,GERMAN,1
2018,"Arts & Sciences
",BS,WH,F,GERM,BIOS,,GERMAN,1
2018,"Arts & Sciences
",BA,ASI,F,GLST,,,GLOBAL STUDIES,1
2018,"Arts & Sciences
",BA,ASI,M,GLST,,,GLOBAL STUDIES,1
