Year,College,Deg ID,Ethnicity,Gender,Maj 1,Maj 2,Maj 3,Major Name ,Number of Records
2014,Agri Sci & Natl Res,B1AB,HISP,M,ABUS,,,AGRIBUSINESS,1
2014,Agri Sci & Natl Res,B1AB,UNK,F,ABUS,,,AGRIBUSINESS,1
2014,Agri Sci & Natl Res,B1AB,UNK,M,ABUS,,,AGRIBUSINESS,2
2014,Agri Sci & Natl Res,B1AB,WH,F,ABUS,,,AGRIBUSINESS,11
2014,Agri Sci & Natl Res,B1AB,WH,M,ABUS,,,AGRIBUSINESS,23
2014,Agri Sci & Natl Res,B1AE,NRA,M,AECN,,,AGRICULTURAL ECONOMICS,1
2014,Agri Sci & Natl Res,B1AE,WH,F,AECN,,,AGRICULTURAL ECONOMICS,7
2014,Agri Sci & Natl Res,B1AE,WH,M,AECN,,,AGRICULTURAL ECONOMICS,47
2014,Agri Sci & Natl Res,B1ED,UNK,F,AEDU,,,AGRICULTURAL EDUCATION,1
2014,Agri Sci & Natl Res,B1ED,WH,F,AEDU,,,AGRICULTURAL EDUCATION,7
2014,Agri Sci & Natl Res,B1ED,WH,M,AEDU,,,AGRICULTURAL EDUCATION,4
2014,Agri Sci & Natl Res,B1ED,WH,F,AEDU,COEA,,AGRICULTURAL EDUCATION,3
2014,Agri Sci & Natl Res,B1ED,WH,M,AEDU,COEA,,AGRICULTURAL EDUCATION,1
2014,Agri Sci & Natl Res,B1AJ,WH,F,AJRN,,,AGRICULTURAL JOURNALISM,3
2014,Agri Sci & Natl Res,B1AG,UNK,M,AGRO,,,AGRONOMY,3
2014,Agri Sci & Natl Res,B1AG,WH,F,AGRO,,,AGRONOMY,8
2014,Agri Sci & Natl Res,B1AG,WH,M,AGRO,,,AGRONOMY,44
2014,Agri Sci & Natl Res,B1AS,HISP,F,ASCI,,,ANIMAL SCIENCE,1
2014,Agri Sci & Natl Res,B1AS,NRA,M,ASCI,,,ANIMAL SCIENCE,2
2014,Agri Sci & Natl Res,B1AS,UNK,F,ASCI,,,ANIMAL SCIENCE,2
2014,Agri Sci & Natl Res,B1AS,WH,F,ASCI,,,ANIMAL SCIENCE,45
2014,Agri Sci & Natl Res,B1AS,WH,M,ASCI,,,ANIMAL SCIENCE,30
2014,Agri Sci & Natl Res,B1AP,ASI,F,APSC,,,APPLIED SCIENCE,1
2014,Agri Sci & Natl Res,B1AP,ASI,M,APSC,,,APPLIED SCIENCE,1
2014,Agri Sci & Natl Res,B1AP,2+,F,APSC,,,APPLIED SCIENCE,1
2014,Agri Sci & Natl Res,B1AP,WH,F,APSC,,,APPLIED SCIENCE,2
2014,Agri Sci & Natl Res,B1AP,WH,M,APSC,,,APPLIED SCIENCE,7
2014,Agri Sci & Natl Res,B1BC,ASI,F,BIOC,,,BIOCHEMISTRY,1
2014,Agri Sci & Natl Res,B1BC,ASI,M,BIOC,,,BIOCHEMISTRY,3
2014,Agri Sci & Natl Res,B1BC,HISP,F,BIOC,,,BIOCHEMISTRY,1
2014,Agri Sci & Natl Res,B1BC,NRA,M,BIOC,,,BIOCHEMISTRY,1
2014,Agri Sci & Natl Res,B1BC,UNK,F,BIOC,,,BIOCHEMISTRY,2
2014,Agri Sci & Natl Res,B1BC,WH,F,BIOC,,,BIOCHEMISTRY,14
2014,Agri Sci & Natl Res,B1BC,WH,M,BIOC,,,BIOCHEMISTRY,13
2014,Agri Sci & Natl Res,B1ER,NRA,F,ENRS,,,ENVIRONMENTAL RESTORATION SCI,1
2014,Agri Sci & Natl Res,B1ER,NRA,M,ENRS,,,ENVIRONMENTAL RESTORATION SCI,2
2014,Agri Sci & Natl Res,B1ER,2+,M,ENRS,,,ENVIRONMENTAL RESTORATION SCI,2
2014,Agri Sci & Natl Res,B1ER,WH,F,ENRS,,,ENVIRONMENTAL RESTORATION SCI,1
2014,Agri Sci & Natl Res,B1ER,WH,M,ENRS,,,ENVIRONMENTAL RESTORATION SCI,4
2014,Agri Sci & Natl Res,B1ES,2+,M,ENVR,,,ENVIRONMENTAL STUDIES,1
2014,Agri Sci & Natl Res,B1ES,WH,F,ENVR,,,ENVIRONMENTAL STUDIES,14
2014,Agri Sci & Natl Res,B1ES,WH,M,ENVR,,,ENVIRONMENTAL STUDIES,8
2014,Agri Sci & Natl Res,B1FW,HISP,M,FWL,,,FISHERIES AND WILDLIFE,1
2014,Agri Sci & Natl Res,B1FW,2+,F,FWL,,,FISHERIES AND WILDLIFE,1
2014,Agri Sci & Natl Res,B1FW,2+,M,FWL,,,FISHERIES AND WILDLIFE,1
2014,Agri Sci & Natl Res,B1FW,UNK,F,FWL,,,FISHERIES AND WILDLIFE,1
2014,Agri Sci & Natl Res,B1FW,UNK,M,FWL,,,FISHERIES AND WILDLIFE,2
2014,Agri Sci & Natl Res,B1FW,WH,F,FWL,,,FISHERIES AND WILDLIFE,26
2014,Agri Sci & Natl Res,B1FW,WH,M,FWL,,,FISHERIES AND WILDLIFE,26
2014,Agri Sci & Natl Res,B1FS,ASI,M,FDST,,,FOOD SCIENCE AND TECHNOLOGY,1
2014,Agri Sci & Natl Res,B1FS,BLK,M,FDST,,,FOOD SCIENCE AND TECHNOLOGY,1
2014,Agri Sci & Natl Res,B1FS,NRA,M,FDST,,,FOOD SCIENCE AND TECHNOLOGY,2
2014,Agri Sci & Natl Res,B1FS,WH,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,8
2014,Agri Sci & Natl Res,B1FS,WH,M,FDST,,,FOOD SCIENCE AND TECHNOLOGY,4
2014,Agri Sci & Natl Res,B1FC,WH,F,FTCA,,,FOOD TECH FOR COMPANION ANIMAL,1
2014,Agri Sci & Natl Res,B1FO,BLK,F,FORS,,,FORENSIC SCIENCE,1
2014,Agri Sci & Natl Res,B1FO,HISP,F,FORS,,,FORENSIC SCIENCE,1
2014,Agri Sci & Natl Res,B1FO,2+,F,FORS,,,FORENSIC SCIENCE,1
2014,Agri Sci & Natl Res,B1FO,UNK,F,FORS,,,FORENSIC SCIENCE,1
2014,Agri Sci & Natl Res,B1FO,WH,F,FORS,,,FORENSIC SCIENCE,7
2014,Agri Sci & Natl Res,B1FO,WH,M,FORS,,,FORENSIC SCIENCE,6
2014,Agri Sci & Natl Res,B1GE,WH,F,GECM,,,GRASSLAND ECOLOGY & MANAGEMENT,1
2014,Agri Sci & Natl Res,B1GE,WH,M,GECM,,,GRASSLAND ECOLOGY & MANAGEMENT,2
2014,Agri Sci & Natl Res,B1GL,WH,F,GRLS,,,GRAZING LIVESTOCK SYSTEMS,1
2014,Agri Sci & Natl Res,B1GL,WH,M,GRLS,,,GRAZING LIVESTOCK SYSTEMS,5
2014,Agri Sci & Natl Res,B1HO,HISP,F,HORT,,,HORTICULTURE,1
2014,Agri Sci & Natl Res,B1HO,HISP,M,HORT,,,HORTICULTURE,2
2014,Agri Sci & Natl Res,B1HO,2+,F,HORT,,,HORTICULTURE,1
2014,Agri Sci & Natl Res,B1HO,WH,F,HORT,,,HORTICULTURE,12
2014,Agri Sci & Natl Res,B1HO,WH,M,HORT,,,HORTICULTURE,9
2014,Agri Sci & Natl Res,BAHR,WH,F,HRTA,,,HRTM-(ECOTOURISM/PARKS &RECREATION OPTIONS ONLY),1
2014,Agri Sci & Natl Res,B1IS,2+,F,INSC,,,INSECT SCIENCE,1
2014,Agri Sci & Natl Res,B1IS,WH,F,INSC,,,INSECT SCIENCE,2
2014,Agri Sci & Natl Res,B1IS,WH,M,INSC,,,INSECT SCIENCE,1
2014,Agri Sci & Natl Res,B1MS,NRA,F,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,1
2014,Agri Sci & Natl Res,B1MS,NRA,M,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,1
2014,Agri Sci & Natl Res,B1MS,UNK,M,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,2
2014,Agri Sci & Natl Res,B1MS,WH,F,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,2
2014,Agri Sci & Natl Res,B1MS,WH,M,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,18
2014,Agri Sci & Natl Res,B1MB,WH,M,MBIO,,,MICROBIOLOGY,3
2014,Agri Sci & Natl Res,B1NE,WH,F,NREE,,,NATURAL RES & ENVIRON ECONOMIC,1
2014,Agri Sci & Natl Res,B1NE,WH,M,NREE,,,NATURAL RES & ENVIRON ECONOMIC,5
2014,Agri Sci & Natl Res,B1PM,WH,M,PGAM,,,PGA GOLF MANAGEMENT,21
2014,Agri Sci & Natl Res,B1PB,WH,F,PBIO,,,PLANT BIOLOGY,1
2014,Agri Sci & Natl Res,B1PB,WH,M,PBIO,,,PLANT BIOLOGY,3
2014,Agri Sci & Natl Res,DPLH,WH,F,DPHP,,,PLANT HEALTH,1
2014,Agri Sci & Natl Res,DPLH,WH,M,DPHP,,,PLANT HEALTH,1
2014,Agri Sci & Natl Res,B1TL,WH,M,TLMT,,,TURFGRASS AND LANDSCAPE MNGT,12
2014,Agri Sci & Natl Res,B1VS,WH,F,VBMS,,,VETERINARY SCIENCE,8
2014,Agri Sci & Natl Res,B1VS,WH,M,VBMS,,,VETERINARY SCIENCE,5
2014,Agri Sci & Natl Res,B1VT,WH,F,VETH,,,VETERINARY TECHNOLOGY,2
2014,Agri Sci & Natl Res,B1WS,2+,F,WATR,,,WATER SCIENCE,1
2014,Agri Sci & Natl Res,B1WS,WH,F,WATR,,,WATER SCIENCE,2
2014,Agri Sci & Natl Res,B1WS,WH,M,WATR,,,WATER SCIENCE,4
2014,"Architecture
",BSD,HISP,F,ARCS,,,ARCHITECTURAL STUDIES,1
2014,"Architecture
",BSD,HISP,M,ARCS,,,ARCHITECTURAL STUDIES,1
2014,"Architecture
",BSD,NRA,F,ARCS,,,ARCHITECTURAL STUDIES,1
2014,"Architecture
",BSD,NRA,M,ARCS,,,ARCHITECTURAL STUDIES,4
2014,"Architecture
",BSD,WH,F,ARCS,,,ARCHITECTURAL STUDIES,14
2014,"Architecture
",BSD,WH,M,ARCS,,,ARCHITECTURAL STUDIES,17
2014,"Architecture
",MARC,ASI,F,ARCH,,,ARCHITECTURE,1
2014,"Architecture
",MARC,BLK,M,ARCH,,,ARCHITECTURE,1
2014,"Architecture
",MARC,HISP,F,ARCH,,,ARCHITECTURE,1
2014,"Architecture
",MARC,NRA,M,ARCH,,,ARCHITECTURE,1
2014,"Architecture
",MARC,WH,F,ARCH,,,ARCHITECTURE,6
2014,"Architecture
",MARC,WH,M,ARCH,,,ARCHITECTURE,11
2014,"Architecture
",BSD,AI/AN,F,IDES,,,INTERIOR DESIGN,1
2014,"Architecture
",BSD,ASI,F,IDES,,,INTERIOR DESIGN,2
2014,"Architecture
",BSD,BLK,M,IDES,,,INTERIOR DESIGN,1
2014,"Architecture
",BSD,HISP,F,IDES,,,INTERIOR DESIGN,1
2014,"Architecture
",BSD,WH,F,IDES,,,INTERIOR DESIGN,18
2014,"Architecture
",BSD,2+,M,LARS,,,LANDSCAPE ARCHITECTURAL STDS,1
2014,"Architecture
",BSD,WH,F,LARS,,,LANDSCAPE ARCHITECTURAL STDS,1
2014,"Architecture
",BSD,WH,M,LARS,,,LANDSCAPE ARCHITECTURAL STDS,3
2014,"Architecture
",BLA,2+,M,LAND,,,LANDSCAPE ARCHITECTURE,1
2014,"Architecture
",BLA,WH,F,LAND,,,LANDSCAPE ARCHITECTURE,2
2014,"Architecture
",BLA,WH,M,LAND,,,LANDSCAPE ARCHITECTURE,7
2014,"Arts & Sciences
",BS,NRA,F,AACTS,,,ACTUARIAL SCIENCE,2
2014,"Arts & Sciences
",BS,NRA,M,AACTS,,,ACTUARIAL SCIENCE,4
2014,"Arts & Sciences
",BS,WH,F,AACTS,,,ACTUARIAL SCIENCE,2
2014,"Arts & Sciences
",BS,WH,M,AACTS,,,ACTUARIAL SCIENCE,5
2014,"Arts & Sciences
",BS,NRA,M,AACTS,MATH,,ACTUARIAL SCIENCE,2
2014,"Arts & Sciences
",BS,WH,M,AACTS,MATH,,ACTUARIAL SCIENCE,1
2014,"Arts & Sciences
",BS,WH,F,ANTH,,,ANTHROPOLOGY,3
2014,"Arts & Sciences
",BA,WH,F,ANTH,,,ANTHROPOLOGY,2
2014,"Arts & Sciences
",BS,WH,M,ANTH,,,ANTHROPOLOGY,3
2014,"Arts & Sciences
",BA,WH,M,ANTH,,,ANTHROPOLOGY,1
2014,"Arts & Sciences
",BA,WH,F,ANTH,AENVR,,ANTHROPOLOGY,1
2014,"Arts & Sciences
",BS,ASI,F,ABIOC,,,BIOCHEMISTRY,1
2014,"Arts & Sciences
",BS,HISP,M,ABIOC,,,BIOCHEMISTRY,2
2014,"Arts & Sciences
",BS,NRA,M,ABIOC,,,BIOCHEMISTRY,1
2014,"Arts & Sciences
",BS,2+,M,ABIOC,,,BIOCHEMISTRY,1
2014,"Arts & Sciences
",BS,WH,F,ABIOC,,,BIOCHEMISTRY,5
2014,"Arts & Sciences
",BS,WH,M,ABIOC,,,BIOCHEMISTRY,17
2014,"Arts & Sciences
",BS,HISP,F,ABIOC,PSYC,,BIOCHEMISTRY,1
2014,"Arts & Sciences
",BS,WH,M,ABIOC,SPAN,,BIOCHEMISTRY,1
2014,"Arts & Sciences
",BS,ASI,F,BIOS,,,BIOLOGICAL SCIENCES,3
2014,"Arts & Sciences
",BS,ASI,M,BIOS,,,BIOLOGICAL SCIENCES,2
2014,"Arts & Sciences
",BS,BLK,F,BIOS,,,BIOLOGICAL SCIENCES,2
2014,"Arts & Sciences
",BS,BLK,M,BIOS,,,BIOLOGICAL SCIENCES,1
2014,"Arts & Sciences
",BS,HISP,F,BIOS,,,BIOLOGICAL SCIENCES,1
2014,"Arts & Sciences
",BS,HISP,M,BIOS,,,BIOLOGICAL SCIENCES,1
2014,"Arts & Sciences
",BS,NRA,F,BIOS,,,BIOLOGICAL SCIENCES,1
2014,"Arts & Sciences
",BS,2+,F,BIOS,,,BIOLOGICAL SCIENCES,3
2014,"Arts & Sciences
",BS,UNK,F,BIOS,,,BIOLOGICAL SCIENCES,1
2014,"Arts & Sciences
",BS,WH,F,BIOS,,,BIOLOGICAL SCIENCES,51
2014,"Arts & Sciences
",BS,WH,M,BIOS,,,BIOLOGICAL SCIENCES,40
2014,"Arts & Sciences
",BS,2+,M,BIOS,AECON,,BIOLOGICAL SCIENCES,1
2014,"Arts & Sciences
",BS,WH,F,BIOS,POLS,,BIOLOGICAL SCIENCES,1
2014,"Arts & Sciences
",BS,WH,F,BIOS,PSYC,,BIOLOGICAL SCIENCES,1
2014,"Arts & Sciences
",BS,WH,M,BIOS,PSYC,,BIOLOGICAL SCIENCES,1
2014,"Arts & Sciences
",BS,WH,F,BIOS,SPAN,,BIOLOGICAL SCIENCES,1
2014,"Arts & Sciences
",BS,WH,M,BIOS,SPAN,,BIOLOGICAL SCIENCES,1
2014,"Arts & Sciences
",BS,WH,F,BIOS,SPAN,PSYC,BIOLOGICAL SCIENCES,1
2014,"Arts & Sciences
",BS,ASI,F,CHEM,,,CHEMISTRY,1
2014,"Arts & Sciences
",BA,ASI,F,CHEM,,,CHEMISTRY,1
2014,"Arts & Sciences
",BA,NRA,M,CHEM,,,CHEMISTRY,1
2014,"Arts & Sciences
",BS,WH,F,CHEM,,,CHEMISTRY,1
2014,"Arts & Sciences
",BA,WH,F,CHEM,,,CHEMISTRY,7
2014,"Arts & Sciences
",BS,WH,M,CHEM,,,CHEMISTRY,6
2014,"Arts & Sciences
",BA,WH,M,CHEM,,,CHEMISTRY,3
2014,"Arts & Sciences
",BA,WH,M,CHEM,HIST,,CHEMISTRY,1
2014,"Arts & Sciences
",BS,WH,M,CHEM,MATH,,CHEMISTRY,1
2014,"Arts & Sciences
",BA,WH,F,CHEM,SPAN,,CHEMISTRY,1
2014,"Arts & Sciences
",BA,WH,F,CLNG,,,CLASSICAL LANGUAGES,1
2014,"Arts & Sciences
",BA,WH,M,CLNG,,,CLASSICAL LANGUAGES,1
2014,"Arts & Sciences
",BA,WH,F,CLRS,,,CLASSICS AND RELIGIOUS STUDIES,1
2014,"Arts & Sciences
",BA,WH,M,CLRS,,,CLASSICS AND RELIGIOUS STUDIES,2
2014,"Arts & Sciences
",BA,HISP,F,CLRS,CLNG,,CLASSICS AND RELIGIOUS STUDIES,1
2014,"Arts & Sciences
",BA,WH,M,CLRS,CLNG,,CLASSICS AND RELIGIOUS STUDIES,1
2014,"Arts & Sciences
",BA,WH,F,CLRS,HIST,,CLASSICS AND RELIGIOUS STUDIES,1
2014,"Arts & Sciences
",BA,WH,M,CLRS,HIST,,CLASSICS AND RELIGIOUS STUDIES,1
2014,"Arts & Sciences
",BA,BLK,M,COMM,,,COMMUNICATION STUDIES,2
2014,"Arts & Sciences
",BA,HISP,F,COMM,,,COMMUNICATION STUDIES,2
2014,"Arts & Sciences
",BA,HISP,M,COMM,,,COMMUNICATION STUDIES,1
2014,"Arts & Sciences
",BA,UNK,F,COMM,,,COMMUNICATION STUDIES,1
2014,"Arts & Sciences
",BA,WH,F,COMM,,,COMMUNICATION STUDIES,24
2014,"Arts & Sciences
",BA,WH,M,COMM,,,COMMUNICATION STUDIES,5
2014,"Arts & Sciences
",BA,WH,F,COMM,ENGL,,COMMUNICATION STUDIES,1
2014,"Arts & Sciences
",BA,WH,F,COMM,GLST,,COMMUNICATION STUDIES,1
2014,"Arts & Sciences
",BS,ASI,M,COMP,,,COMPUTER SCIENCE,2
2014,"Arts & Sciences
",BS,BLK,M,COMP,,,COMPUTER SCIENCE,2
2014,"Arts & Sciences
",BS,HISP,M,COMP,,,COMPUTER SCIENCE,2
2014,"Arts & Sciences
",BS,NRA,F,COMP,,,COMPUTER SCIENCE,2
2014,"Arts & Sciences
",BS,NRA,M,COMP,,,COMPUTER SCIENCE,3
2014,"Arts & Sciences
",BS,UNK,M,COMP,,,COMPUTER SCIENCE,1
2014,"Arts & Sciences
",BS,WH,F,COMP,,,COMPUTER SCIENCE,2
2014,"Arts & Sciences
",BS,WH,M,COMP,,,COMPUTER SCIENCE,34
2014,"Arts & Sciences
",BS,ASI,F,COMP,MATH,,COMPUTER SCIENCE,1
2014,"Arts & Sciences
",BS,NRA,M,COMP,MATH,,COMPUTER SCIENCE,4
2014,"Arts & Sciences
",BS,WH,M,COMP,MATH,,COMPUTER SCIENCE,2
2014,"Arts & Sciences
",BS,WH,M,COMP,PSYC,PHYS,COMPUTER SCIENCE,1
2014,"Arts & Sciences
",BA,NRA,F,AECON,,,ECONOMICS,1
