Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2017,Fall,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,900,85.99999999
2017,Fall,Agri Sci & Natl Resources,Statistics,Course Level,900,149
2017,Fall,Agri Sci & Natl Resources,School of Natural Resources,Course Level,900,136
2017,Fall,Agri Sci & Natl Resources,Plant Pathology,Course Level,900,10
2017,Fall,Agri Sci & Natl Resources,Food Science & Technology,Course Level,900,211.9999998
2017,Fall,Agri Sci & Natl Resources,Entomology,Course Level,900,82.99999999
2017,Fall,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,900,0
2017,Fall,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,900,132
2017,Fall,Agri Sci & Natl Resources,Biological Chemistry,Course Level,900,228.9999999
2017,Fall,Agri Sci & Natl Resources,Animal Science,Course Level,900,168.9999999
2017,Fall,Agri Sci & Natl Resources,Agronomy & Horticulture,Course Level,900,416.9999994
2017,Fall,Agri Sci & Natl Resources,Agricultural Economics,Course Level,900,21
2017,Fall,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,900,46
2017,Fall,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,900,0
2017,Fall,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,800,10
2017,Fall,Agri Sci & Natl Resources,Statistics,Course Level,800,912
2017,Fall,Agri Sci & Natl Resources,School of Natural Resources,Course Level,800,597
2017,Fall,Agri Sci & Natl Resources,Plant Pathology,Course Level,800,108
2017,Fall,Agri Sci & Natl Resources,Food Science & Technology,Course Level,800,160
2017,Fall,Agri Sci & Natl Resources,Entomology,Course Level,800,381
2017,Fall,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,800,0
2017,Fall,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,800,162
2017,Fall,Agri Sci & Natl Resources,Biological Chemistry,Course Level,800,91
2017,Fall,Agri Sci & Natl Resources,Animal Science,Course Level,800,304.9999999
